CWNS_NUM,REPORT_YEAR,2042_IND,WERF_CODE,FINAL_UNIT_PROCESS_NAME
28000300001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
28000300001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000300001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000305001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000310003,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
28000311001,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
28000311001,2004.0,1.0,BS_LAGOON,Biosolids Lagoon
28000311001,2004.0,1.0,DISINF-UV,"Disinfection, Ultraviolet"
28000315001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000315001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000315001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
28000315002,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000315002,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000315002,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
28000320001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
28000320001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000320002,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000321001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000325001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000327501,2004.0,1.0,DISINF-UV,"Disinfection, Ultraviolet"
28000327501,2012.0,1.0,AS-OD,Reactor (Oxidation Ditch)
28000327502,2012.0,1.0,BNR,Biological Nutrient Removal
28000327502,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
28000327502,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
28000327506,2012.0,1.0,BNR,Biological Nutrient Removal
28000327506,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
28000335001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
28000335001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000340001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000340001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000345001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000350001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000350001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000355001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000360001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000360001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000370001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000370001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000380001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000380002,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000385001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
28000395001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
28000395001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000400001,2004.0,1.0,AS,"Activated Sludge, Conventional"
28000400001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
28000400001,2004.0,1.0,DEWATER,Biosolids Mechanical Dewatering (Vacuum Filter)
28000400001,2004.0,1.0,DISINF-UV,"Disinfection, Ultraviolet"
28000405001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000405001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000410001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
28000410001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000415003,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
28000415003,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
28000415003,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000415003,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000420001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000420001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000425001,2004.0,1.0,BS_LAGOON,Biosolids Lagoon
28000425001,2004.0,1.0,AS-OD,Reactor (Oxidation Ditch)
28000425001,2004.0,1.0,DISINF-UV,"Disinfection, Ultraviolet"
28000425001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
28000435001,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
28000435001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
28000435001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000435001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
28000435001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
28000435001,2012.0,1.0,BNR,Biological Nutrient Removal
28000435001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
28000445001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000450001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
28000451001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000451001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000467001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
28000467001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000467001,2004.0,1.0,DEWATER,Biosolids Mechanical Dewatering (Vacuum Filter)
28000467001,2004.0,1.0,AS-OD,Reactor (Oxidation Ditch)
28000470001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000471001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000475001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000480001,2004.0,1.0,AS,"Activated Sludge, Conventional"
28000480001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
28000480001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000480001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
28000480001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000480001,2004.0,1.0,DISINF-UV,"Disinfection, Ultraviolet"
28000485001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000485001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000490001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000490001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000495001,2004.0,1.0,BIOGAS_CWNS,Biosolids Digestor Gas Utilization Facilities
28000495001,2004.0,1.0,DEWATER,Biosolids Mechanical Dewatering (Vacuum Filter)
28000495001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
28000495001,2008.0,1.0,DISINF-UV,"Disinfection, UV Radiation"
28000495001,2012.0,1.0,AS,"Activated Sludge, Complete Mix"
28000495001,2012.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
28000495001,2012.0,1.0,BS_LAGOON,Biosolids Lagoon
28000505001,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
28000505001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000505001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
28000505001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000505001,2004.0,1.0,TF,"Trickling Filter, Rock Media"
28000510001,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
28000510001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
28000510001,2004.0,1.0,BS_LAGOON,Biosolids Lagoon
28000510001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000515001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000515001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
28000515001,2008.0,1.0,DEWATER,Biosolids Mechanical Dewatering (Filter Press)
28000515001,2012.0,1.0,AS,"Activated Sludge, Other Mode"
28000515001,2012.0,1.0,TF,"Trickling Filter, Plastic Media"
28000515001,2013.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
28000515002,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
28000515002,2004.0,1.0,DISINF-UV,"Disinfection, Ultraviolet"
28000515002,2012.0,1.0,AS-OD,Reactor (Oxidation Ditch)
28000515002,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
28000520001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000525001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000525001,2004.0,1.0,DISINF-UV,"Disinfection, Ultraviolet"
28000531003,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
28000531004,2008.0,1.0,AS,"Activated Sludge, Conventional"
28000531004,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
28000535001,2008.0,1.0,DISINF,"Disinfection, Chlorination"
28000535001,2012.0,1.0,LAGOON_AER,"Lagoon, Aerated"
28000535001,2012.0,1.0,STBL_POND,"Pond, Stabilization"
28000535001,2012.0,1.0,BNR,Biological Nutrient Removal
28000535001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
28000535001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
28000535002,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
28000540001,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
28000540001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
28000540001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000545003,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000545003,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000550001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
28000550001,2004.0,1.0,DISINF-UV,"Disinfection, Ultraviolet"
28000555001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000555001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000560001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
28000560001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000560001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000565001,2012.0,1.0,BNR,Biological Nutrient Removal
28000565001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
28000570001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000575001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
28000575001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000580001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000580001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000580001,2012.0,1.0,BNR,Biological Nutrient Removal
28000580001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
28000585001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000585001,2004.0,1.0,AS-OD,Reactor (Oxidation Ditch)
28000585001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
28000590001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
28000590001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000595001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000600001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000600001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
28000600001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000605001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000610001,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
28000610001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
28000610001,2004.0,1.0,BS_LAGOON,Biosolids Lagoon
28000610001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000615001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
28000615001,2008.0,1.0,DISINF,"Disinfection, Chlorination"
28000615001,2008.0,1.0,DEWATER,Biosolids Mechanical Dewatering (Filter Press)
28000615001,2008.0,1.0,DISINF-UV,"Disinfection, UV Radiation"
28000615001,2012.0,1.0,AS-A2O,"Activated Sludge, Anaerobic/Anoxic/Oxic"
28000615001,2012.0,1.0,AS-BDENIT,"Activated Sludge, With Biological Denitrification"
28000615001,2012.0,1.0,LAGOON_AER,"Lagoon, Aerated"
28000615001,2012.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
28000615001,2012.0,1.0,BNR,Biological Nutrient Removal
28000615001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
28000620001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000620001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000625001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000625001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000630001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000630001,2022.0,1.0,LAGOON_FAC,"Lagoon, Facultative"
28000635001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000635001,2008.0,1.0,AS-OD,Reactor (Oxidation Ditch)
28000636001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000636001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000637001,2012.0,1.0,LAGOON_FAC,"Lagoon, Facultative"
28000638001,2012.0,1.0,LAGOON_FAC,"Lagoon, Facultative"
28000639001,2012.0,1.0,LAGOON_FAC,"Lagoon, Facultative"
28000645001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000645001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000645001,2012.0,1.0,BNR,Biological Nutrient Removal
28000645001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
28000646001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000646001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000650001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
28000650001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000655001,2004.0,1.0,BS_LAGOON,Biosolids Lagoon
28000655001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000655001,2004.0,1.0,AS-OD,Reactor (Oxidation Ditch)
28000655001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000660001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000660001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000665001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000665001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000670001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
28000670001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000670001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000680001,2004.0,1.0,AS,"Activated Sludge, Contact Stabilization"
28000680001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
28000680001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000680001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
28000685001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000685001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000685101,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000685101,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000686001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000686001,2012.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
28000695001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000695001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000705001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000705001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000705002,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000705002,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000710001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000710001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000715001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000715001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000720001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000720001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
28000720001,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
28000720001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000730001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
28000730002,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
28000730002,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000735001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
28000735001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000735001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000740001,2012.0,1.0,LAGOON_FAC,"Lagoon, Facultative"
28000743001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000743001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000745001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000745001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000750001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000750001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000750001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
28000760001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
28000760001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000765001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000765001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000765002,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000765002,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000785001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000790001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000795001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000795001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000799001,2012.0,1.0,LAGOON_FAC,"Lagoon, Facultative"
28000800001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
28000800001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000805001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000805001,2004.0,1.0,DEWATER,Biosolids Mechanical Dewatering (Vacuum Filter)
28000805001,2012.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
28000805001,2012.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
28000805001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
28000810001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000825001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
28000825001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000830001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000830001,2022.0,1.0,PRIMARY,"Sedimentation, Primary"
28000840001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
28000840001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000842001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000842001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000845001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000845001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000855001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
28000855001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000860001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000860001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000862001,2012.0,1.0,LAGOON_FAC,"Lagoon, Facultative"
28000870001,2004.0,1.0,AS,"Activated Sludge, Conventional"
28000870001,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
28000870001,2004.0,1.0,MHI,"Biosolids Incineration, Multiple Hearth"
28000870001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
28000870001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000880001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000880001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000880005,2012.0,1.0,DISINF,"Disinfection, Chlorination"
28000880005,2012.0,1.0,LAGOON_AER,"Lagoon, Aerated"
28000885001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000885001,2004.0,1.0,AS-OD,Reactor (Oxidation Ditch)
28000885001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
28000890001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000895001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000895001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000900001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
28000900001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000900001,2004.0,1.0,PRIMARY,"Microstrainer, Primary"
28000905001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000905001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000910001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000910001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000915001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000915001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000915002,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000915002,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000920001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000920001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000935001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000935001,2004.0,1.0,DISINF-UV,"Disinfection, Ultraviolet"
28000940001,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
28000940001,2004.0,1.0,BS_LAGOON,Biosolids Lagoon
28000940001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000940002,2012.0,1.0,BNR,Biological Nutrient Removal
28000940002,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
28000945001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000945001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000955001,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
28000955001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
28000955001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000955001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
28000960001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000960001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000970001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28000975001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000975001,2004.0,1.0,DEWATER,Biosolids Mechanical Dewatering (Filter Press)
28000975001,2012.0,1.0,AS,"Activated Sludge, Complete Mix"
28000975001,2012.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
28000975006,2012.0,1.0,BNR,Biological Nutrient Removal
28000975006,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
28000975006,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
28000980001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
28000980001,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
28000980001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28000980001,2004.0,1.0,DEWATER,Biosolids Mechanical Dewatering (Filter Press)
28000980001,2004.0,1.0,AS-OD,Reactor (Oxidation Ditch)
28000980001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
28000990001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
28000990001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28001000001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
28001000001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28001005001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28001005001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28001010001,2004.0,1.0,AS,"Activated Sludge, Conventional"
28001010001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28001011001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28001011001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28001020001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28001020001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28001025001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28001025001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28001030001,2004.0,1.0,AS,"Activated Sludge, Conventional"
28001030001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
28001030001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28001030002,2004.0,1.0,AS,"Activated Sludge, Conventional"
28001030002,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28001030003,2004.0,1.0,AS,"Activated Sludge, Conventional"
28001030003,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28001030004,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28001030005,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28001031001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28001031001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28001035001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28001035001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28001040001,2004.0,1.0,AS,"Activated Sludge, Contact Stabilization"
28001040001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
28001040001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28001040001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28001040001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
28001045001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28001045001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28001050001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
28001050001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28001050001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28001060001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28001060001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28001070001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
28001070001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28001071001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28001075001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
28001075001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28001080001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
28001085001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28001085001,2012.0,1.0,LAGOON_FAC,"Lagoon, Facultative"
28001086001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28001090001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
28001090001,2004.0,1.0,BS_LAGOON,Biosolids Lagoon
28001090001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28001090001,2012.0,1.0,BNR,Biological Nutrient Removal
28001090003,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28001090003,2008.0,1.0,NIT,"Nitrification, Biological (Combined and BOD Reduction)"
28001090003,2012.0,1.0,LAGOON_AER,"Lagoon, Aerated"
28001090003,2012.0,1.0,BNR,Biological Nutrient Removal
28001090003,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
28001095001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28001095001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28001105001,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
28001105001,2004.0,1.0,BS_LAGOON,Biosolids Lagoon
28001105001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28001105001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
28001110001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28001110001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28001111001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28001111001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28001115001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28001115001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
28001120001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
28001120001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
